typedAnswer,multiplyRT,multiplyCorr,problem,OperandType,productType,participant,group,mean_blocks,max_digitspan,digitspan_type,median_RT,num_correct_trials,interference_score
48,3.071285,1,8 x 6 =,largeFirst,largeProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,11
18,2.2187,1,3 x 6 =,smallFirst,smallProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,8
10,1.565775,1,2 x 5 =,smallFirst,smallProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,0
20,2.15213,1,5 x 4 =,largeFirst,smallProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,8
45,1.934645,1,5 x 9 =,smallFirst,largeProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,6
28,2.267345,1,7 x 4 =,largeFirst,largeProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,17
12,1.36732,1,6 x 2 =,largeFirst,smallProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,3
40,2.03542,1,8 x 5 =,largeFirst,largeProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,9
63,3.321975,1,7 x 9 =,smallFirst,largeProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,17
12,2.269555,1,3 x 4 =,smallFirst,smallProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,10
16,1.78436,1,4 x 4 =,tie,smallProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,5
21,1.65113,1,7 x 3 =,largeFirst,smallProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,13
42,4.0041,1,6 x 7 =,smallFirst,largeProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,22
24,10.4632,1,8 x 3 =,largeFirst,smallProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,13
18,5.322465,1,9 x 2 =,largeFirst,smallProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,7
14,2.335355,1,2 x 7 =,smallFirst,smallProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,4
24,2.284525,1,4 x 6 =,smallFirst,smallProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,12
64,3.58733,1,8 x 8 =,tie,largeProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,19
32,3.352765,1,4 x 8 =,smallFirst,largeProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,25
56,3.386485,1,8 x 7 =,largeFirst,largeProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,9
30,1.886825,1,5 x 6 =,smallFirst,largeProd,901,BAC,10.333333333333334,6,WAIS,1.2356375,28,6
12,1.6485,1,4 x 3 =,largeFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,10
42,3.5117,1,7 x 6 =,largeFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,22
56,5.3983,1,7 x 8 =,smallFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,9
32,5.5316,1,8 x 4 =,largeFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,25
24,3.7817,1,6 x 4 =,largeFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,12
54,5.881,1,6 x 9 =,smallFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,13
46,4.0488,0,9 x 5 =,largeFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,6
21,1.8993,1,3 x 7 =,smallFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,13
49,1.7988,1,7 x 7 =,tie,largeProd,902,BCA,10,6,WAIS,0.9912,28,7
72,5.0144,1,8 x 9 =,smallFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,19
10,1.4161,1,5 x 2 =,largeFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,0
12,1.1822,1,2 x 6 =,smallFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,3
16,1.4987,1,8 x 2 =,largeFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,7
24,3.7444,1,3 x 8 =,smallFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,13
40,1.7152,1,5 x 8 =,smallFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,9
28,3.0818,1,4 x 7 =,smallFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,17
20,1.5169,1,4 x 5 =,smallFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,8
8,1.5993,1,2 x 4 =,smallFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,1
14,1.4991,1,7 x 2 =,largeFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,4
9,1.0816,1,3 x 3 =,tie,smallProd,902,BCA,10,6,WAIS,0.9912,28,0
6,1.4491,1,3 x 2 =,largeFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,0
18,1.3332,1,2 x 9 =,smallFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,7
30,1.3487,1,6 x 5 =,largeFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,6
36,2.7989,1,4 x 9 =,smallFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,9
48,4.7987,1,6 x 8 =,smallFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,11
45,2.4825,0,7 x 5 =,largeFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,7
63,4.5658,1,9 x 7 =,largeFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,17
15,2.382,1,3 x 5 =,smallFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,2
18,2.2822,1,6 x 3 =,largeFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,8
27,4.7989,1,9 x 3 =,largeFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,9
8,1.1989,1,4 x 2 =,largeFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,1
14,1.2322,1,2 x 7 =,smallFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,4
16,2.3472,0,3 x 4 =,smallFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,10
24,2.4163,1,8 x 3 =,largeFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,13
10,1.1993,1,2 x 5 =,smallFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,0
36,2.6993,1,9 x 4 =,largeFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,9
18,1.9989,1,9 x 2 =,largeFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,7
32,6.7816,1,4 x 8 =,smallFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,25
16,1.282,1,2 x 8 =,smallFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,7
48,3.1445,1,8 x 6 =,largeFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,11
21,3.132,1,7 x 3 =,largeFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,13
20,4.7649,1,5 x 4 =,largeFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,8
35,5.8818,0,6 x 7 =,smallFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,22
54,5.3483,1,9 x 6 =,largeFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,13
45,3.5988,1,5 x 9 =,smallFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,6
6,3.8986,1,2 x 3 =,smallFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,0
28,3.0985,1,7 x 4 =,largeFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,17
15,1.3493,1,5 x 3 =,largeFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,2
30,1.5655,1,5 x 6 =,smallFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,6
27,5.2158,1,3 x 9 =,smallFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,9
56,11.7307,1,8 x 7 =,largeFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,9
63,6.6149,1,7 x 9 =,smallFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,17
12,1.7988,1,6 x 2 =,largeFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,3
18,1.6657,1,3 x 6 =,smallFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,8
24,4.5324,1,4 x 6 =,smallFirst,smallProd,902,BCA,10,6,WAIS,0.9912,28,12
40,1.6655,1,8 x 5 =,largeFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,9
72,5.3487,1,9 x 8 =,largeFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,19
64,9.0977,1,8 x 8 =,tie,largeProd,902,BCA,10,6,WAIS,0.9912,28,19
16,2.2655,1,4 x 4 =,tie,smallProd,902,BCA,10,6,WAIS,0.9912,28,5
45,3.9329,0,5 x 7 =,smallFirst,largeProd,902,BCA,10,6,WAIS,0.9912,28,7
15,1.598185,1,3 x 5 =,smallFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,2
54,2.797185,1,6 x 9 =,smallFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,13
40,1.81473,1,5 x 8 =,smallFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,9
42,2.19792,1,7 x 6 =,largeFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,22
27,1.78125,1,9 x 3 =,largeFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,9
10,1.51472,1,5 x 2 =,largeFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,0
35,2.13135,1,7 x 5 =,largeFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,7
8,1.464455,1,2 x 4 =,smallFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,1
49,2.897195,1,7 x 7 =,tie,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,7
6,1.54782,1,3 x 2 =,largeFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,0
16,1.398145,1,8 x 2 =,largeFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,7
24,2.380495,1,6 x 4 =,largeFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,12
32,1.94786,1,8 x 4 =,largeFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,25
40,1.831235,0,6 x 8 =,smallFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,11
24,1.914765,1,3 x 8 =,smallFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,13
21,1.34818,1,3 x 7 =,smallFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,13
9,1.4809,1,3 x 3 =,tie,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,0
18,1.415085,1,6 x 3 =,largeFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,8
12,1.331365,1,4 x 3 =,largeFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,10
30,1.79844,1,6 x 5 =,largeFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,6
12,1.198915,1,2 x 6 =,smallFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,3
28,2.47975,1,4 x 7 =,smallFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,17
14,1.647835,1,7 x 2 =,largeFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,4
56,1.74782,1,7 x 8 =,smallFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,9
72,2.99736,1,8 x 9 =,smallFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,19
63,2.880345,1,9 x 7 =,largeFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,17
18,1.69834,1,2 x 9 =,smallFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,7
45,1.997715,1,9 x 5 =,largeFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,6
20,1.548325,1,4 x 5 =,smallFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,8
32,1.98102,0,4 x 9 =,smallFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,9
14,1.748385,1,2 x 7 =,smallFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,4
64,2.03077,1,8 x 8 =,tie,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,19
32,1.481115,1,4 x 8 =,smallFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,25
36,2.180255,1,9 x 4 =,largeFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,9
28,2.064545,1,7 x 4 =,largeFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,17
40,1.648435,1,8 x 5 =,largeFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,9
72,2.08066,1,9 x 8 =,largeFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,19
45,2.09808,1,5 x 9 =,smallFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,6
16,2.380895,1,2 x 8 =,smallFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,7
12,1.16544,1,3 x 4 =,smallFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,10
48,1.931365,1,8 x 6 =,largeFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,11
54,1.63164,1,9 x 6 =,largeFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,13
35,1.5984,1,5 x 7 =,smallFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,7
63,3.08034,1,7 x 9 =,smallFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,17
24,1.831255,1,8 x 3 =,largeFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,13
18,2.38026,1,9 x 2 =,largeFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,7
15,1.53126,1,5 x 3 =,largeFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,2
27,1.71486,1,3 x 9 =,smallFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,9
56,1.964715,1,8 x 7 =,largeFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,9
6,2.963695,1,2 x 3 =,smallFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,0
42,1.7818,1,6 x 7 =,smallFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,22
12,2.181065,1,6 x 2 =,largeFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,3
30,1.731685,1,5 x 6 =,smallFirst,largeProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,6
20,1.847335,1,5 x 4 =,largeFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,8
21,1.365335,1,7 x 3 =,largeFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,13
16,1.564635,1,4 x 4 =,tie,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,5
24,1.448,1,4 x 6 =,smallFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,12
8,1.59817,1,4 x 2 =,largeFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,1
18,1.79753,1,3 x 6 =,smallFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,8
10,1.73121,1,2 x 5 =,smallFirst,smallProd,908,ABC,8.666666666666666,7,WAIS,1.672725,16,0
35,3.58965,1,5 x 7 =,smallFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,7
84,11.419795,0,7 x 9 =,smallFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,17
56,2.303765,1,8 x 7 =,largeFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,9
28,2.002895,1,7 x 4 =,largeFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,17
64,1.853215,1,8 x 8 =,tie,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,19
72,4.156795,1,9 x 8 =,largeFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,19
8,2.5212,1,4 x 2 =,largeFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,1
42,6.961765,0,8 x 6 =,largeFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,11
6,1.801745,1,2 x 3 =,smallFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,0
12,1.602675,1,6 x 2 =,largeFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,3
12,2.13667,0,3 x 6 =,smallFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,8
54,6.76164,1,9 x 6 =,largeFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,13
24,2.571305,1,8 x 3 =,largeFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,13
15,1.92005,1,5 x 3 =,largeFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,2
14,1.568805,1,2 x 7 =,smallFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,4
30,2.47071,1,5 x 6 =,smallFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,6
18,2.170205,0,3 x 9 =,smallFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,9
12,4.8105,1,3 x 4 =,smallFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,10
42,2.906205,1,6 x 7 =,smallFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,22
16,2.01985,1,4 x 4 =,tie,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,5
40,3.589485,1,8 x 5 =,largeFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,9
45,1.936135,1,5 x 9 =,smallFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,6
18,1.602975,1,9 x 2 =,largeFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,7
24,1.602555,1,4 x 6 =,smallFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,12
21,1.32081,1,7 x 3 =,largeFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,13
10,1.367315,1,2 x 5 =,smallFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,0
20,4.52469,1,5 x 4 =,largeFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,8
32,3.87218,1,4 x 8 =,smallFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,25
16,2.92156,1,2 x 8 =,smallFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,7
36,2.854635,1,9 x 4 =,largeFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,9
32,4.89156,1,8 x 4 =,largeFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,25
15,2.23689,1,3 x 5 =,smallFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,2
36,3.28903,1,4 x 9 =,smallFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,9
24,1.519005,1,3 x 8 =,smallFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,13
28,4.22362,1,4 x 7 =,smallFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,17
6,1.87155,1,3 x 2 =,largeFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,0
20,2.087005,1,4 x 5 =,smallFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,8
18,1.5022,1,2 x 9 =,smallFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,7
8,1.86967,1,2 x 4 =,smallFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,1
30,2.63784,1,6 x 5 =,largeFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,6
12,1.352395,1,2 x 6 =,smallFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,3
14,1.635985,1,7 x 2 =,largeFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,4
21,1.23473,1,3 x 7 =,smallFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,13
27,6.92881,1,9 x 3 =,largeFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,9
49,2.27022,1,7 x 7 =,tie,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,7
16,1.5862,1,8 x 2 =,largeFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,7
40,1.820035,1,5 x 8 =,smallFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,9
10,1.23697,1,5 x 2 =,largeFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,0
48,3.639575,1,6 x 8 =,smallFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,11
54,1.70435,1,6 x 9 =,smallFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,13
12,1.136735,1,4 x 3 =,largeFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,10
42,3.55639,1,7 x 6 =,largeFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,22
24,2.68773,1,6 x 4 =,largeFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,12
9,1.437885,1,3 x 3 =,tie,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,0
18,2.053505,1,6 x 3 =,largeFirst,smallProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,8
63,6.177085,1,9 x 7 =,largeFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,17
57,7.36266,0,7 x 8 =,smallFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,9
72,10.78383,1,8 x 9 =,smallFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,19
35,2.83789,1,7 x 5 =,largeFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,7
45,1.636065,1,9 x 5 =,largeFirst,largeProd,914,BCA,11.666666666666666,8,WAIS,1.1185525,28,6
64,2.582195,1,8 x 8 =,tie,largeProd,916,ABC,9,6,WAIS,1.575285,28,19
63,8.097345,1,7 x 9 =,smallFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,17
27,4.330795,1,3 x 9 =,smallFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,9
48,7.61337,1,8 x 6 =,largeFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,11
16,1.715505,1,4 x 4 =,tie,smallProd,916,ABC,9,6,WAIS,1.575285,28,5
30,2.93149,1,5 x 6 =,smallFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,6
45,3.7152,1,5 x 9 =,smallFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,6
38,24.027325,0,8 x 7 =,largeFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,9
200,1.998855,0,5 x 4 =,largeFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,8
8,6.731755,1,4 x 2 =,largeFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,1
16,2.9652250000000002,1,2 x 8 =,smallFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,7
24,2.948685,0,4 x 8 =,smallFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,25
18,2.282015,1,9 x 2 =,largeFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,7
40,3.54792,1,8 x 5 =,largeFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,9
28,23.86016,1,7 x 4 =,largeFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,17
24,7.38083,1,4 x 6 =,smallFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,12
42,14.66279,1,6 x 7 =,smallFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,22
36,5.81528,1,9 x 4 =,largeFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,9
21,11.42979,1,7 x 3 =,largeFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,13
72,3.54859,1,9 x 8 =,largeFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,19
35,4.04807,1,5 x 7 =,smallFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,7
14,1.981985,1,2 x 7 =,smallFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,4
24,7.147615,1,8 x 3 =,largeFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,13
54,11.62938,1,9 x 6 =,largeFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,13
18,9.813455,1,3 x 6 =,smallFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,8
10,1.98588,1,2 x 5 =,smallFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,0
12,1.39859,1,6 x 2 =,largeFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,3
15,2.25295,1,5 x 3 =,largeFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,2
12,3.259985,1,3 x 4 =,smallFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,10
6,1.914425,1,2 x 3 =,smallFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,0
27,5.147365,1,9 x 3 =,largeFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,9
18,3.514305,1,2 x 9 =,smallFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,7
24,2.815475,1,6 x 4 =,largeFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,12
35,3.1611,1,7 x 5 =,largeFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,7
46,14.396465,0,6 x 8 =,smallFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,11
15,1.498645,1,3 x 5 =,smallFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,2
14,4.13181,1,7 x 2 =,largeFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,4
21,9.61685,1,3 x 7 =,smallFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,13
36,4.34729,1,4 x 9 =,smallFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,9
54,5.729995,1,6 x 9 =,smallFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,13
10,3.881415,1,5 x 2 =,largeFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,0
9,1.89728,1,3 x 3 =,tie,smallProd,916,ABC,9,6,WAIS,1.575285,28,0
38,14.29542,0,7 x 8 =,smallFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,9
6,2.06828,1,3 x 2 =,largeFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,0
9,2.9976,0,8 x 2 =,largeFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,7
12,1.61381,1,4 x 3 =,largeFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,10
20,1.89701,1,4 x 5 =,smallFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,8
24,8.530725,1,3 x 8 =,smallFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,13
63,7.995325,1,9 x 7 =,largeFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,17
